2025-10-28 03:25:30: Price=$4215.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:00:21: Price=$114109.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:00:47: Price=$4119.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:01:21: Price=$114109.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:01:47: Price=$4119.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:02:21: Price=$114109.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:02:47: Price=$4119.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:03:22: Price=$114090.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:03:48: Price=$4113.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:04:22: Price=$114090.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:04:48: Price=$4113.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:05:22: Price=$114090.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:05:48: Price=$4113.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:06:24: Price=$114094.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:06:50: Price=$4117.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:07:24: Price=$114094.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:07:50: Price=$4117.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:08:24: Price=$114094.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:08:50: Price=$4117.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:09:26: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:09:51: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:10:26: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:10:51: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:11:26: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:11:51: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:12:27: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:12:53: Price=$4112.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:13:27: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:13:53: Price=$4112.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:14:27: Price=$113998.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:14:53: Price=$4112.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:15:29: Price=$113965.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:15:55: Price=$4111.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:16:29: Price=$113965.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:16:55: Price=$4111.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:17:29: Price=$113965.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:17:55: Price=$4111.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:18:30: Price=$113951.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:18:56: Price=$4113.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:19:30: Price=$113951.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:19:56: Price=$4113.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:20:30: Price=$113951.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:20:56: Price=$4113.95, Position=No position, Balance=1001.97 USDC
2025-10-28 07:21:32: Price=$113930.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:21:58: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:22:32: Price=$113930.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:22:58: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:23:32: Price=$113930.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:23:58: Price=$4104.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:24:33: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:25:00: Price=$4104.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:25:33: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:26:00: Price=$4104.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:26:33: Price=$113863.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:27:00: Price=$4104.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:27:35: Price=$114014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:28:01: Price=$4110.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:28:35: Price=$114014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:29:01: Price=$4110.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:29:35: Price=$114014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:30:01: Price=$4110.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:30:36: Price=$114034.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:31:03: Price=$4112.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:31:36: Price=$114034.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:32:03: Price=$4112.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:32:36: Price=$114034.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:33:03: Price=$4112.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:33:38: Price=$114113.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:34:04: Price=$4119.35, Position=No position, Balance=1001.97 USDC
2025-10-28 07:34:38: Price=$114113.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:35:04: Price=$4119.35, Position=No position, Balance=1001.97 USDC
2025-10-28 07:35:38: Price=$114113.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:36:04: Price=$4119.35, Position=No position, Balance=1001.97 USDC
2025-10-28 07:36:39: Price=$114135.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:37:06: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:37:39: Price=$114135.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:38:06: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:38:39: Price=$114135.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:39:06: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 07:39:41: Price=$114137.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:40:07: Price=$4121.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:40:41: Price=$114137.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:41:07: Price=$4121.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:41:41: Price=$114137.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:42:07: Price=$4121.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:42:43: Price=$114112.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:43:09: Price=$4124.05, Position=No position, Balance=1001.97 USDC
2025-10-28 07:43:43: Price=$114112.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:44:09: Price=$4124.05, Position=No position, Balance=1001.97 USDC
2025-10-28 07:44:43: Price=$114112.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:45:09: Price=$4124.05, Position=No position, Balance=1001.97 USDC
2025-10-28 07:45:44: Price=$114165.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:46:10: Price=$4125.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:46:44: Price=$114165.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:47:10: Price=$4125.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:47:44: Price=$114165.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:48:10: Price=$4125.85, Position=No position, Balance=1001.97 USDC
2025-10-28 07:48:46: Price=$114190.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:49:12: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:49:46: Price=$114190.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:50:12: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:50:46: Price=$114190.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:51:12: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 07:51:47: Price=$114080.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:52:14: Price=$4118.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:52:47: Price=$114080.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:53:14: Price=$4118.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:53:47: Price=$114080.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:54:14: Price=$4118.75, Position=No position, Balance=1001.97 USDC
2025-10-28 07:54:49: Price=$114172.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:55:15: Price=$4123.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:55:49: Price=$114172.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:56:15: Price=$4123.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:56:49: Price=$114172.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:57:15: Price=$4123.65, Position=No position, Balance=1001.97 USDC
2025-10-28 07:57:50: Price=$114141.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:58:17: Price=$4119.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:58:50: Price=$114141.50, Position=No position, Balance=1001.97 USDC
2025-10-28 07:59:17: Price=$4119.55, Position=No position, Balance=1001.97 USDC
2025-10-28 07:59:50: Price=$114141.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:00:17: Price=$4119.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:00:52: Price=$114068.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:01:19: Price=$4116.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:01:52: Price=$114068.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:02:19: Price=$4116.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:02:52: Price=$114068.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:03:19: Price=$4116.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:03:54: Price=$114007.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:04:20: Price=$4114.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:04:54: Price=$114007.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:05:20: Price=$4114.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:05:54: Price=$114007.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:06:20: Price=$4114.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:06:55: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:07:22: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 08:07:55: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:08:22: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 08:08:55: Price=$113905.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:09:22: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 08:09:57: Price=$114089.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:10:24: Price=$4124.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:10:57: Price=$114089.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:11:24: Price=$4124.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:11:57: Price=$114089.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:12:24: Price=$4124.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:12:58: Price=$114098.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:13:25: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:13:58: Price=$114098.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:14:25: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:14:58: Price=$114098.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:15:25: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 08:16:00: Price=$114101.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:16:27: Price=$4124.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:17:00: Price=$114101.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:17:27: Price=$4124.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:18:00: Price=$114101.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:18:27: Price=$4124.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:19:02: Price=$114160.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:19:29: Price=$4123.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:20:02: Price=$114160.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:20:29: Price=$4123.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:21:02: Price=$114160.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:21:29: Price=$4123.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:22:03: Price=$114209.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:22:30: Price=$4127.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:23:03: Price=$114209.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:23:30: Price=$4127.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:24:03: Price=$114209.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:24:30: Price=$4127.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:25:05: Price=$114310.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:25:32: Price=$4128.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:26:05: Price=$114310.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:26:32: Price=$4128.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:27:05: Price=$114310.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:27:32: Price=$4128.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:28:06: Price=$114250.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:28:33: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:29:06: Price=$114250.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:29:33: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:30:06: Price=$114250.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:30:33: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:31:08: Price=$114158.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:31:35: Price=$4121.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:32:08: Price=$114158.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:32:35: Price=$4121.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:33:08: Price=$114158.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:33:35: Price=$4121.65, Position=No position, Balance=1001.97 USDC
2025-10-28 08:34:09: Price=$114073.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:34:37: Price=$4116.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:35:09: Price=$114073.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:35:37: Price=$4116.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:36:09: Price=$114073.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:36:37: Price=$4116.55, Position=No position, Balance=1001.97 USDC
2025-10-28 08:37:11: Price=$114049.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:37:38: Price=$4117.75, Position=No position, Balance=1001.97 USDC
2025-10-28 08:38:11: Price=$114049.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:38:38: Price=$4117.75, Position=No position, Balance=1001.97 USDC
2025-10-28 08:39:11: Price=$114049.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:39:38: Price=$4117.75, Position=No position, Balance=1001.97 USDC
2025-10-28 08:40:13: Price=$114084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:40:40: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:41:13: Price=$114084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:41:40: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:42:13: Price=$114084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:42:40: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 08:43:15: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:43:42: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:44:15: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:44:42: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:45:15: Price=$113921.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:45:42: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 08:46:16: Price=$113976.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:46:43: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:47:16: Price=$113976.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:47:43: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:48:16: Price=$113976.50, Position=No position, Balance=1001.97 USDC
2025-10-28 08:48:43: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 08:49:18: Price=$113861.50, Position=No position, Balance=1001.97 USDC
