2025-10-31 07:51:58: Price=$4033.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:44:14: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:44:21: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:45:14: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:45:21: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:46:14: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:46:21: Price=$3976.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:47:15: Price=$3981.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:47:22: Price=$3981.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:48:15: Price=$3981.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:48:22: Price=$3981.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:49:15: Price=$3981.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:49:22: Price=$3981.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:50:17: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:50:24: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:51:17: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:51:24: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:52:17: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:52:24: Price=$3980.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:53:18: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:53:25: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:54:18: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:54:25: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:55:18: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:55:25: Price=$3981.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:56:20: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:56:27: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:57:20: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:57:27: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:58:20: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:58:27: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:59:21: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:59:28: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:00:21: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:00:28: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:01:21: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:01:28: Price=$3981.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:02:23: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:02:30: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:03:23: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:03:30: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:04:23: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:04:30: Price=$3983.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:05:24: Price=$3980.65, Position=No position, Balance=1001.97 USDC
2025-11-06 01:05:32: Price=$3980.75, Position=No position, Balance=1001.97 USDC
2025-11-06 01:06:24: Price=$3980.65, Position=No position, Balance=1001.97 USDC
2025-11-06 01:06:32: Price=$3980.75, Position=No position, Balance=1001.97 USDC
2025-11-06 01:07:24: Price=$3980.65, Position=No position, Balance=1001.97 USDC
2025-11-06 01:07:32: Price=$3980.75, Position=No position, Balance=1001.97 USDC
2025-11-06 01:08:26: Price=$3978.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:08:34: Price=$3978.40, Position=No position, Balance=1001.97 USDC
2025-11-06 01:09:26: Price=$3978.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:09:34: Price=$3978.40, Position=No position, Balance=1001.97 USDC
2025-11-06 01:10:26: Price=$3978.55, Position=No position, Balance=1001.97 USDC
2025-11-06 01:10:34: Price=$3978.40, Position=No position, Balance=1001.97 USDC
2025-11-06 01:11:27: Price=$3979.05, Position=No position, Balance=1001.97 USDC
2025-11-06 01:11:35: Price=$3978.70, Position=No position, Balance=1001.97 USDC
2025-11-06 01:12:27: Price=$3979.05, Position=No position, Balance=1001.97 USDC
2025-11-06 01:12:35: Price=$3978.70, Position=No position, Balance=1001.97 USDC
2025-11-06 01:13:27: Price=$3979.05, Position=No position, Balance=1001.97 USDC
2025-11-06 01:13:35: Price=$3978.70, Position=No position, Balance=1001.97 USDC
2025-11-06 01:14:29: Price=$3979.50, Position=No position, Balance=1001.97 USDC
2025-11-06 01:14:37: Price=$3979.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:15:29: Price=$3979.50, Position=No position, Balance=1001.97 USDC
2025-11-06 01:15:37: Price=$3979.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:16:29: Price=$3979.50, Position=No position, Balance=1001.97 USDC
2025-11-06 01:16:37: Price=$3979.45, Position=No position, Balance=1001.97 USDC
2025-11-06 01:17:30: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:17:39: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:18:30: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:18:39: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:19:30: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:19:39: Price=$3979.90, Position=No position, Balance=1001.97 USDC
2025-11-06 01:20:32: Price=$3977.85, Position=No position, Balance=1001.97 USDC
2025-11-06 01:20:40: Price=$3978.70, Position=No position, Balance=1001.97 USDC
2025-11-06 02:38:47: Price=$3976.95, Position=No position, Balance=1001.97 USDC
2025-11-06 02:39:47: Price=$3976.95, Position=No position, Balance=1001.97 USDC
2025-11-06 02:40:47: Price=$3976.95, Position=No position, Balance=1001.97 USDC
2025-11-06 02:41:48: Price=$3977.45, Position=No position, Balance=1001.97 USDC
2025-11-06 02:42:48: Price=$3977.45, Position=No position, Balance=1001.97 USDC
2025-11-06 16:11:20: Price=$103143.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:12:20: Price=$103143.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:13:20: Price=$103143.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:14:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:15:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:16:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:17:24: Price=$103363.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:18:24: Price=$103363.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:19:24: Price=$103363.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:20:26: Price=$103413.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:21:26: Price=$103413.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:22:26: Price=$103413.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:26:13: Price=$103313.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:27:13: Price=$103313.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:28:13: Price=$103313.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:29:14: Price=$103306.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:30:14: Price=$103306.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:31:14: Price=$103306.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:32:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:33:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:34:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:35:17: Price=$103268.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:36:17: Price=$103268.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:37:17: Price=$103268.00, Position=No position, Balance=1001.97 USDC
2025-11-06 16:38:19: Price=$103274.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:39:19: Price=$103274.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:40:19: Price=$103274.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:41:21: Price=$103182.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:42:21: Price=$103182.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:43:21: Price=$103182.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:44:22: Price=$103194.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:45:22: Price=$103194.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:46:22: Price=$103194.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:47:24: Price=$103195.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:48:24: Price=$103195.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:49:24: Price=$103195.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:50:26: Price=$103113.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:51:26: Price=$103113.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:52:26: Price=$103113.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:53:27: Price=$103151.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:54:27: Price=$103151.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:55:27: Price=$103151.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:56:29: Price=$103220.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:57:29: Price=$103220.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:58:29: Price=$103220.50, Position=No position, Balance=1001.97 USDC
2025-11-06 16:59:31: Price=$103165.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:00:31: Price=$103165.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:01:31: Price=$103165.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:02:33: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:03:33: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:04:33: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:05:34: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:06:34: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:07:34: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:08:36: Price=$102900.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:09:36: Price=$102900.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:10:36: Price=$102900.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:11:37: Price=$102976.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:12:37: Price=$102976.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:13:37: Price=$102976.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:14:39: Price=$103089.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:15:39: Price=$103089.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:16:39: Price=$103089.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:17:41: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:18:41: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:19:41: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:20:42: Price=$103003.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:21:42: Price=$103003.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:22:42: Price=$103003.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:23:43: Price=$102997.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:24:43: Price=$102997.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:25:43: Price=$102997.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:26:46: Price=$103047.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:27:46: Price=$103047.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:28:46: Price=$103047.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:29:48: Price=$102987.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:30:48: Price=$102987.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:31:48: Price=$102987.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:32:49: Price=$102985.00, Position=No position, Balance=1001.97 USDC
2025-11-06 17:33:49: Price=$102985.00, Position=No position, Balance=1001.97 USDC
2025-11-06 17:34:49: Price=$102985.00, Position=No position, Balance=1001.97 USDC
2025-11-06 17:35:51: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:36:51: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:37:51: Price=$102981.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:38:52: Price=$102974.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:39:52: Price=$102974.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:40:52: Price=$102974.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:42:37: Price=$102970.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:43:37: Price=$102970.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:44:37: Price=$102970.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:45:39: Price=$103021.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:46:39: Price=$103021.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:47:39: Price=$103021.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:48:40: Price=$102947.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:49:41: Price=$102947.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:50:41: Price=$102947.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:51:42: Price=$102877.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:52:42: Price=$102877.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:53:42: Price=$102877.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:54:44: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:55:44: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:56:44: Price=$102930.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:57:45: Price=$102901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:58:45: Price=$102901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 17:59:45: Price=$102901.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:00:47: Price=$102789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:01:47: Price=$102789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:02:47: Price=$102789.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:03:49: Price=$102770.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:04:49: Price=$102770.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:05:49: Price=$102770.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:06:51: Price=$102700.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:07:51: Price=$102700.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:12:17: Price=$4001.25, Position=No position, Balance=1001.97 USDC
2025-11-06 18:14:37: Price=$4003.00, Position=No position, Balance=1001.97 USDC
2025-11-06 18:15:37: Price=$4003.00, Position=No position, Balance=1001.97 USDC
2025-11-06 18:16:37: Price=$4003.00, Position=No position, Balance=1001.97 USDC
2025-11-06 18:17:38: Price=$4002.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:18:38: Price=$4002.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:19:38: Price=$4002.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:20:40: Price=$4002.25, Position=No position, Balance=1001.97 USDC
2025-11-06 18:21:40: Price=$4002.25, Position=No position, Balance=1001.97 USDC
2025-11-06 18:22:40: Price=$4002.25, Position=No position, Balance=1001.97 USDC
2025-11-06 18:23:42: Price=$4000.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:24:42: Price=$4000.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:25:42: Price=$4000.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:26:43: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:27:43: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:28:43: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:29:45: Price=$3999.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:30:45: Price=$3999.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:31:45: Price=$3999.95, Position=No position, Balance=1001.97 USDC
2025-11-06 18:32:46: Price=$3999.10, Position=No position, Balance=1001.97 USDC
2025-11-06 18:33:46: Price=$3999.10, Position=No position, Balance=1001.97 USDC
2025-11-06 18:34:46: Price=$3999.10, Position=No position, Balance=1001.97 USDC
2025-11-06 18:35:49: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:36:49: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:37:49: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:38:50: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:39:50: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:40:50: Price=$3999.65, Position=No position, Balance=1001.97 USDC
2025-11-06 18:41:52: Price=$4000.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:42:52: Price=$4000.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:43:52: Price=$4000.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:44:53: Price=$4002.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:45:53: Price=$4002.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:46:53: Price=$4002.75, Position=No position, Balance=1001.97 USDC
2025-11-06 18:49:33: Price=$103004.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:50:33: Price=$103004.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:51:38: Price=$103114.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:52:38: Price=$103114.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:53:47: Price=$103139.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:54:47: Price=$103139.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:55:47: Price=$103139.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:56:49: Price=$103161.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:57:49: Price=$103161.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:58:49: Price=$103161.50, Position=No position, Balance=1001.97 USDC
2025-11-06 18:59:50: Price=$103095.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:00:50: Price=$103095.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:01:50: Price=$103095.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:02:52: Price=$102941.00, Position=No position, Balance=1001.97 USDC
2025-11-06 19:03:52: Price=$102941.00, Position=No position, Balance=1001.97 USDC
2025-11-06 19:04:52: Price=$102941.00, Position=No position, Balance=1001.97 USDC
2025-11-06 19:05:54: Price=$102818.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:06:54: Price=$102818.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:07:54: Price=$102818.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:08:55: Price=$102829.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:09:55: Price=$102829.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:10:55: Price=$102829.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:11:57: Price=$102850.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:12:57: Price=$102850.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:13:57: Price=$102850.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:14:59: Price=$102847.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:15:59: Price=$102847.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:16:59: Price=$102847.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:18:00: Price=$102960.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:19:00: Price=$102960.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:20:00: Price=$102960.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:21:02: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:22:02: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:23:02: Price=$103065.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:24:03: Price=$103076.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:25:03: Price=$103076.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:26:03: Price=$103076.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:27:05: Price=$103080.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:28:05: Price=$103080.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:29:05: Price=$103080.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:30:06: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:31:06: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:32:06: Price=$103128.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:33:08: Price=$103168.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:34:08: Price=$103168.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:35:08: Price=$103168.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:36:10: Price=$103202.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:37:10: Price=$103202.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:38:10: Price=$103202.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:39:11: Price=$103127.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:40:11: Price=$103127.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:41:11: Price=$103127.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:42:13: Price=$103209.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:43:13: Price=$103209.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:44:13: Price=$103209.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:45:15: Price=$103142.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:46:15: Price=$103142.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:47:15: Price=$103142.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:48:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:49:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:50:16: Price=$103237.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:51:18: Price=$103123.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:52:18: Price=$103123.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:53:18: Price=$103123.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:54:19: Price=$103227.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:55:19: Price=$103227.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:56:19: Price=$103227.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:57:21: Price=$103217.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:58:21: Price=$103217.50, Position=No position, Balance=1001.97 USDC
2025-11-06 19:59:21: Price=$103217.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:00:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:01:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:02:22: Price=$103242.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:03:24: Price=$103030.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:04:24: Price=$103030.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:05:24: Price=$103030.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:06:25: Price=$103007.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:07:25: Price=$103007.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:08:25: Price=$103007.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:09:28: Price=$103247.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:10:28: Price=$103247.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:11:28: Price=$103247.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:12:30: Price=$103145.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:13:30: Price=$103145.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:14:30: Price=$103145.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:15:32: Price=$102989.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:16:32: Price=$102989.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:17:32: Price=$102989.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:18:33: Price=$102937.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:19:33: Price=$102937.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:20:33: Price=$102937.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:21:34: Price=$102853.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:22:34: Price=$102853.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:23:34: Price=$102853.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:24:36: Price=$102856.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:25:36: Price=$102856.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:26:36: Price=$102856.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:27:37: Price=$102787.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:28:37: Price=$102787.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:29:37: Price=$102787.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:30:39: Price=$102792.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:31:39: Price=$102792.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:32:39: Price=$102792.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:33:41: Price=$102790.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:34:41: Price=$102790.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:35:41: Price=$102790.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:36:42: Price=$102798.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:37:42: Price=$102798.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:38:43: Price=$102798.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:39:44: Price=$102838.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:40:44: Price=$102838.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:50:09: Price=$102543.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:51:09: Price=$102543.50, Position=No position, Balance=1001.97 USDC
2025-11-06 20:52:09: Price=$102543.50, Position=No position, Balance=1001.97 USDC
