2025-10-29 11:24:58: Price=$112479.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:42:03: Price=$110354.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:43:03: Price=$110354.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:44:05: Price=$110462.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:45:05: Price=$110462.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:46:05: Price=$110462.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:47:06: Price=$110520.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:48:06: Price=$110520.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:49:06: Price=$110520.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:50:08: Price=$110869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:51:08: Price=$110869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:52:08: Price=$110869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:53:10: Price=$110789.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:54:10: Price=$110789.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:55:10: Price=$110789.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:56:11: Price=$110755.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:57:11: Price=$110755.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:58:11: Price=$110755.50, Position=No position, Balance=1001.97 USDC
2025-10-30 03:59:13: Price=$110693.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:00:13: Price=$110693.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:01:13: Price=$110693.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:02:15: Price=$110854.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:03:15: Price=$110854.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:04:15: Price=$110854.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:05:17: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:06:17: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:07:17: Price=$110606.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:08:18: Price=$110536.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:09:18: Price=$110536.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:10:18: Price=$110536.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:11:20: Price=$110524.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:12:20: Price=$110524.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:13:20: Price=$110524.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:14:22: Price=$110608.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:15:22: Price=$110608.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:16:22: Price=$110608.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:17:24: Price=$110733.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:18:24: Price=$110733.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:19:24: Price=$110733.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:20:25: Price=$110936.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:21:25: Price=$110936.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:22:25: Price=$110936.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:23:27: Price=$111128.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:24:27: Price=$111128.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:25:27: Price=$111128.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:26:29: Price=$111283.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:27:29: Price=$111283.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:28:29: Price=$111283.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:29:30: Price=$111412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:30:30: Price=$111412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:31:30: Price=$111412.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:32:32: Price=$111276.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:33:32: Price=$111276.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:34:32: Price=$111276.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:35:33: Price=$111244.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:36:33: Price=$111244.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:37:33: Price=$111244.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:38:35: Price=$111277.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:39:35: Price=$111277.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:40:35: Price=$111277.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:41:36: Price=$111368.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:42:36: Price=$111368.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:43:36: Price=$111368.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:44:38: Price=$111309.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:45:38: Price=$111309.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:46:38: Price=$111309.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:47:40: Price=$111359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:48:40: Price=$111359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:49:40: Price=$111359.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:50:41: Price=$111425.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:51:42: Price=$111425.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:52:42: Price=$111425.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:53:43: Price=$111596.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:54:43: Price=$111596.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:55:43: Price=$111596.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:56:46: Price=$111584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:57:46: Price=$111584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:58:46: Price=$111584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 04:59:48: Price=$111496.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:00:48: Price=$111496.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:01:48: Price=$111496.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:02:50: Price=$111481.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:03:50: Price=$111481.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:04:50: Price=$111481.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:05:53: Price=$111525.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:06:53: Price=$111525.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:07:53: Price=$111525.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:08:55: Price=$111572.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:09:55: Price=$111572.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:10:55: Price=$111572.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:11:57: Price=$111619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:12:57: Price=$111619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:13:57: Price=$111619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:14:59: Price=$111469.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:15:59: Price=$111469.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:16:59: Price=$111469.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:18:07: Price=$111545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:19:07: Price=$111545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:20:07: Price=$111545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:21:09: Price=$111568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:22:09: Price=$111568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:23:09: Price=$111568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:24:12: Price=$111589.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:25:12: Price=$111589.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:26:12: Price=$111589.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:27:14: Price=$111621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:28:14: Price=$111621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:29:14: Price=$111621.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:30:16: Price=$111659.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:31:16: Price=$111659.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:32:16: Price=$111659.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:33:18: Price=$111732.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:34:18: Price=$111732.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:35:18: Price=$111732.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:36:20: Price=$111832.00, Position=No position, Balance=1001.97 USDC
2025-10-30 05:37:20: Price=$111832.00, Position=No position, Balance=1001.97 USDC
2025-10-30 05:38:20: Price=$111832.00, Position=No position, Balance=1001.97 USDC
2025-10-30 05:39:22: Price=$111841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:40:22: Price=$111841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:41:22: Price=$111841.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:42:24: Price=$111704.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:43:24: Price=$111704.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:44:24: Price=$111704.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:45:26: Price=$111669.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:46:26: Price=$111669.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:47:26: Price=$111669.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:48:28: Price=$111724.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:49:28: Price=$111724.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:50:28: Price=$111724.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:51:29: Price=$111694.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:52:29: Price=$111694.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:53:29: Price=$111694.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:54:32: Price=$111674.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:55:32: Price=$111674.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:56:32: Price=$111674.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:57:34: Price=$111615.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:58:34: Price=$111615.50, Position=No position, Balance=1001.97 USDC
2025-10-30 05:59:34: Price=$111615.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:00:35: Price=$111646.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:01:35: Price=$111646.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:02:35: Price=$111646.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:03:38: Price=$111555.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:04:38: Price=$111555.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:05:38: Price=$111555.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:06:40: Price=$111333.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:07:40: Price=$111333.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:08:40: Price=$111333.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:09:48: Price=$111602.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:10:48: Price=$111602.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:11:48: Price=$111602.00, Position=No position, Balance=1001.97 USDC
2025-10-30 06:12:51: Price=$111484.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:13:51: Price=$111484.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:14:51: Price=$111484.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:15:54: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:16:54: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:17:54: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:18:57: Price=$111475.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:19:57: Price=$111475.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:20:57: Price=$111475.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:22:00: Price=$111428.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:23:00: Price=$111428.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:24:00: Price=$111428.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:25:01: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:26:01: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:27:01: Price=$111456.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:28:03: Price=$111312.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:29:03: Price=$111312.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:30:03: Price=$111312.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:31:04: Price=$111240.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:32:04: Price=$111240.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:33:04: Price=$111240.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:34:06: Price=$111235.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:35:06: Price=$111235.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:36:06: Price=$111235.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:37:07: Price=$111211.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:38:07: Price=$111211.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:39:07: Price=$111211.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:40:09: Price=$111229.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:41:09: Price=$111229.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:42:09: Price=$111229.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:43:11: Price=$111272.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:44:11: Price=$111272.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:45:11: Price=$111272.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:46:12: Price=$111225.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:47:12: Price=$111225.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:48:12: Price=$111225.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:49:14: Price=$111201.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:50:14: Price=$111201.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:51:14: Price=$111201.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:52:15: Price=$111178.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:53:15: Price=$111178.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:54:15: Price=$111178.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:55:17: Price=$111292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:56:17: Price=$111292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:57:17: Price=$111292.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:58:18: Price=$111105.50, Position=No position, Balance=1001.97 USDC
2025-10-30 06:59:18: Price=$111105.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:00:18: Price=$111105.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:01:20: Price=$111093.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:02:20: Price=$111093.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:03:20: Price=$111093.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:04:21: Price=$110977.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:05:21: Price=$110977.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:06:21: Price=$110977.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:07:23: Price=$110931.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:08:23: Price=$110931.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:09:23: Price=$110931.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:10:24: Price=$110709.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:11:24: Price=$110709.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:12:24: Price=$110709.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:13:26: Price=$110675.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:14:26: Price=$110675.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:15:26: Price=$110675.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:16:27: Price=$110739.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:17:27: Price=$110739.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:18:27: Price=$110739.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:19:29: Price=$110783.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:20:29: Price=$110783.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:21:29: Price=$110783.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:22:30: Price=$110766.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:23:30: Price=$110766.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:24:30: Price=$110766.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:25:33: Price=$110584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:26:33: Price=$110584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:27:33: Price=$110584.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:28:36: Price=$110568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:29:36: Price=$110568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:30:36: Price=$110568.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:31:38: Price=$110422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:32:38: Price=$110422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:33:38: Price=$110422.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:34:41: Price=$110393.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:35:41: Price=$110393.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:36:41: Price=$110393.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:37:44: Price=$110219.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:38:44: Price=$110219.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:39:44: Price=$110219.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:40:47: Price=$110021.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:41:47: Price=$110021.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:42:47: Price=$110021.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:43:49: Price=$110011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:44:49: Price=$110011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:45:49: Price=$110011.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:46:52: Price=$110131.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:47:52: Price=$110131.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:48:52: Price=$110131.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:49:55: Price=$110022.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:50:55: Price=$110022.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:51:55: Price=$110022.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:53:04: Price=$110116.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:54:04: Price=$110116.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:55:04: Price=$110116.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:56:10: Price=$110169.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:57:10: Price=$110169.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:58:10: Price=$110169.50, Position=No position, Balance=1001.97 USDC
2025-10-30 07:59:14: Price=$110117.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:00:14: Price=$110117.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:01:14: Price=$110117.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:02:17: Price=$110083.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:03:17: Price=$110083.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:04:17: Price=$110083.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:05:19: Price=$110064.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:06:19: Price=$110064.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:07:19: Price=$110064.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:08:21: Price=$109869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:09:21: Price=$109869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:10:21: Price=$109869.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:11:22: Price=$109995.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:12:22: Price=$109995.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:13:22: Price=$109995.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:14:24: Price=$110134.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:15:24: Price=$110134.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:16:24: Price=$110134.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:17:25: Price=$110192.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:18:25: Price=$110192.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:19:25: Price=$110192.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:20:27: Price=$110339.00, Position=No position, Balance=1001.97 USDC
2025-10-30 08:21:27: Price=$110339.00, Position=No position, Balance=1001.97 USDC
2025-10-30 08:22:27: Price=$110339.00, Position=No position, Balance=1001.97 USDC
2025-10-30 08:23:28: Price=$110302.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:24:28: Price=$110302.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:25:28: Price=$110302.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:26:30: Price=$110372.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:27:30: Price=$110372.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:28:30: Price=$110372.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:29:31: Price=$110409.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:30:31: Price=$110409.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:31:31: Price=$110409.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:32:33: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:33:33: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:34:33: Price=$110466.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:35:35: Price=$110501.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:36:35: Price=$110501.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:37:35: Price=$110501.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:38:37: Price=$110439.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:39:37: Price=$110439.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:40:37: Price=$110439.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:41:38: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:42:38: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:43:38: Price=$110575.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:44:40: Price=$110500.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:45:40: Price=$110500.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:46:40: Price=$110500.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:47:41: Price=$110541.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:48:41: Price=$110541.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:49:41: Price=$110541.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:50:43: Price=$110569.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:51:43: Price=$110569.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:52:43: Price=$110569.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:53:45: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:54:45: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:55:45: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:56:46: Price=$110620.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:57:46: Price=$110620.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:58:46: Price=$110620.50, Position=No position, Balance=1001.97 USDC
2025-10-30 08:59:48: Price=$110636.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:00:48: Price=$110636.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:01:48: Price=$110636.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:02:49: Price=$110545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:03:49: Price=$110545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:04:49: Price=$110545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:05:51: Price=$110373.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:06:51: Price=$110373.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:07:51: Price=$110373.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:08:52: Price=$110443.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:09:52: Price=$110443.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:10:52: Price=$110443.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:11:54: Price=$110554.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:12:54: Price=$110554.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:13:54: Price=$110554.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:14:55: Price=$110579.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:15:55: Price=$110579.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:16:55: Price=$110579.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:17:57: Price=$110560.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:18:57: Price=$110560.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:19:57: Price=$110560.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:20:58: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:21:58: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:22:58: Price=$110619.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:24:00: Price=$110545.50, Position=No position, Balance=1001.97 USDC
2025-10-30 09:25:00: Price=$110545.50, Position=No position, Balance=1001.97 USDC
